,score,pval
sounds,3.719141,0.05379203
mycareer,3.681806,0.05500924
honest,3.679532,0.05508432
lcms,3.626055,0.05688149
ffa,3.590841,0.05809883
flv,3.568891,0.05887161
sit,3.505446,0.06116736
niresh,3.496141,0.06151202
mbv,3.457327,0.06297204
gdata,3.430641,0.06399728
horrible,3.378288,0.06606064
home,3.356272,0.06694947
pick,3.340042,0.0676129
fault,3.299619,0.06929596
basically,3.298465,0.06934464
kanger,3.295802,0.06945719
ulta,3.293023,0.06957482
wrestlemania,3.268183,0.07063583
spiderbro,3.215685,0.07293568
shepard,3.207084,0.07332003
hard,3.186623,0.07424325
nyssa,3.179604,0.07456279
willakers,3.178311,0.07462183
ionic,3.160124,0.07545743
zelnite,3.08698,0.07892114
ehpro,3.085496,0.07899318
turquoise,3.070352,0.0797322
bray,3.059953,0.08024399
vidmaster,3.008371,0.08283552
pudge,2.91797,0.08759799
mirakuru,2.891381,0.08905454
time,2.868917,0.09030564
medea,2.84413,0.09170824
heels,2.809631,0.09369991
highheels,2.721893,0.09898058
jld,2.659488,0.10293383
knowing,2.602587,0.10668941
yeah,2.553037,0.1100825
kid,2.443007,0.1180497
cute,2.435835,0.11859072
de,2.365663,0.12403124
elca,2.363067,0.12423768
eat,2.354016,0.12496068
miss,2.287862,0.13038942
got,2.218176,0.13639408
start,2.044224,0.15278489
havent,2.016143,0.15563404
templars,2.011152,0.15614667
some,1.920727,0.16577656
shipleys,1.900542,0.16801763
rool,1.866349,0.1718938
dogekac,1.851701,0.17358571
bad,1.840655,0.17487417
hate,1.839059,0.17506122
thanks,1.692554,0.1932646
saicom,1.681965,0.19466353
couple,1.635854,0.20089531
cafã,1.549349,0.21323157
finishers,1.535781,0.21524694
doesnt,1.269273,0.25990313
deathseeker,1.239164,0.26563221
people,1.166727,0.2800748
matah,1.146573,0.28426771
brictop,1.139829,0.28568843
sers,1.077174,0.29933062
all,1.059106,0.3034191
batarians,0.936612,0.33315069
summerslam,0.837488,0.36011616
piston,0.763102,0.38235962
job,0.740009,0.38965806
faraday,0.714653,0.39790331
guys,0.663198,0.41543306
live,0.650942,0.41977601
pretty,0.646432,0.4213913
would,0.38002,0.53759248
long,0.358233,0.54948948
away,0.356218,0.55061434
happened,0.341937,0.5587131
ill,0.300788,0.58338857
wow,0.280918,0.59610043
luck,0.271372,0.60241266
bit,0.239713,0.62441336
wouldnt,0.236136,0.62701083
work,0.151194,0.69739707
id,0.11219,0.73766435
good,0.077404,0.78084716
convergence,0.007637,0.93036007
