,score,pval
hard,3.517528,0.06072296
fnv,3.502895,0.06126165
realise,3.491858,0.06167132
swelling,3.468606,0.06254401
for,3.43618,0.06378299
mbv,3.434424,0.06385083
he,3.424929,0.064219
highheels,3.361067,0.06675479
sweater,3.359308,0.06682616
willakers,3.326212,0.06818376
sit,3.27295,0.07043087
thanks,3.237625,0.07196489
was,3.237055,0.07198992
eat,3.195834,0.07382609
ehpro,3.185082,0.07431328
zelnite,3.175066,0.07477019
up,3.164836,0.07523999
gdata,3.108694,0.07787539
people,3.102974,0.07814942
vidmaster,3.07356,0.07957504
mirakuru,3.058902,0.08029592
fault,3.041403,0.08116576
ionic,3.031341,0.0816705
moved,3.023637,0.08205927
nyssa,3.019305,0.08227873
honest,3.002702,0.08312575
its,2.951629,0.08579104
decided,2.936319,0.0866079
spiderbro,2.930337,0.08692937
wrestlemania,2.840223,0.09193145
kanger,2.817976,0.0932139
medea,2.782879,0.09527677
turquoise,2.707703,0.09986467
ulta,2.698627,0.10043471
how,2.682095,0.10148215
pudge,2.677227,0.10179286
enough,2.67302,0.10206217
jld,2.663626,0.10266643
yeah,2.510222,0.11310997
bray,2.471449,0.11593102
going,2.457093,0.11699516
easier,2.442233,0.118108
getting,2.371708,0.12355178
officers,2.348395,0.12541209
elca,2.335064,0.12648976
not,2.304434,0.1290053
them,2.29669,0.12965
cute,2.202315,0.13780364
shepard,2.197391,0.13824457
miss,2.158714,0.1417633
heels,2.158263,0.14180488
hate,2.142155,0.14330047
shipleys,2.116939,0.14567747
got,2.059309,0.15127878
couple,1.956282,0.1619115
didnt,1.937078,0.16398614
basically,1.897798,0.16832501
dogekac,1.880144,0.17031779
good,1.824247,0.1768086
finishers,1.792873,0.18057653
saicom,1.70819,0.19122032
sad,1.70631,0.19146486
rool,1.674465,0.19566158
live,1.6693,0.19635231
before,1.634152,0.20112967
way,1.625475,0.20233005
gotten,1.612981,0.2040733
knowing,1.518341,0.21787075
ill,1.51425,0.21849174
only,1.453673,0.22793956
guys,1.416929,0.23390945
de,1.400605,0.23662238
home,1.395254,0.23751985
templars,1.353963,0.24458656
sers,1.336781,0.24760249
deathseeker,1.282877,0.25736471
job,1.270521,0.25966892
matah,1.192421,0.27484183
makes,1.18305,0.27673592
brictop,1.164802,0.28047191
guess,1.062145,0.30272638
shouldnt,1.01423,0.3138916
havent,0.994399,0.3186696
batarians,0.980541,0.32206522
maybe,0.968538,0.3250451
away,0.92247,0.33682719
would,0.892514,0.34479703
wouldnt,0.812065,0.36751051
kid,0.554211,0.45660234
luck,0.5526,0.45725723
bit,0.548608,0.45888709
wow,0.533897,0.46497304
start,0.523594,0.46931276
doesnt,0.511808,0.47435723
work,0.457268,0.49890336
piston,0.37806,0.53864338
pretty,0.264874,0.60679155
summerslam,0.240178,0.62407735
faraday,0.207555,0.64869091
some,0.126225,0.72237865
all,0.095746,0.75699527
long,0.087188,0.76778289
happened,0.010713,0.91756457
bad,0.006713,0.9346981
id,0.000855,0.97667703
convergence,7.5e-05,0.9930883
