,score,pval
mycareer,3.724666,0.05361435
makes,3.664365,0.05558784
honest,3.634003,0.05661049
sit,3.612564,0.05734464
horrible,3.585219,0.05829575
flv,3.513507,0.06087046
niresh,3.510281,0.06098913
mbv,3.462095,0.06279071
ionic,3.338976,0.06765671
sad,3.289534,0.06972279
eat,3.256039,0.07116084
hard,3.209225,0.07322414
kanger,3.209162,0.07322699
time,3.191931,0.07400255
willakers,3.189544,0.0741107
shepard,3.18701,0.07422568
ulta,3.168069,0.07509116
only,3.16652,0.07516245
ffa,3.158169,0.07554786
spiderbro,3.156001,0.0756483
nyssa,3.144415,0.0761873
zelnite,3.106701,0.07797072
ehpro,3.104415,0.07808028
bray,3.015573,0.0824683
gdata,3.014894,0.08250284
getting,2.995885,0.08347631
vidmaster,2.987608,0.083904
going,2.955136,0.08560508
mirakuru,2.926608,0.08713035
basically,2.924373,0.08725112
yeah,2.92412,0.0872648
got,2.876086,0.08990429
turquoise,2.846676,0.09156307
medea,2.839389,0.09197917
thanks,2.790277,0.09483783
pudge,2.781553,0.09535568
fault,2.710518,0.09968862
shouldnt,2.69899,0.10041185
highheels,2.695841,0.1006104
cute,2.66807,0.1023801
heels,2.656903,0.10310132
wrestlemania,2.577981,0.10835978
jld,2.569,0.10897662
miss,2.539309,0.11104337
elca,2.326257,0.12720739
maybe,2.278702,0.13116159
cafã,2.172407,0.14050616
knowing,2.134531,0.14401449
home,2.081077,0.14913492
hate,2.033429,0.15387305
de,2.000039,0.15729514
couple,1.876482,0.1707345
templars,1.859431,0.17269048
dogekac,1.857232,0.17294464
shipleys,1.831436,0.17595803
rool,1.813086,0.17813846
saicom,1.652974,0.1985546
finishers,1.623646,0.20258417
doesnt,1.531166,0.21593746
good,1.445617,0.22923263
havent,1.37944,0.24019651
guys,1.368171,0.24212636
kid,1.351561,0.24500537
deathseeker,1.250486,0.26345973
start,1.233346,0.26675737
matah,1.14881,0.28379832
brictop,1.142135,0.28520154
people,1.078049,0.29913452
sers,0.964034,0.32617257
some,0.937903,0.3328176
batarians,0.930881,0.33463418
live,0.863309,0.35281445
job,0.816996,0.36606005
piston,0.777345,0.37795444
wouldnt,0.765901,0.38148797
pretty,0.720054,0.39612634
ill,0.647666,0.42094834
all,0.636706,0.42490598
summerslam,0.577086,0.44745693
would,0.55195,0.45752206
away,0.500209,0.47940847
faraday,0.494289,0.48202034
bit,0.385672,0.53458323
work,0.367675,0.54427446
wow,0.290354,0.58999375
bad,0.240409,0.62391104
luck,0.229046,0.63223183
id,0.093447,0.75984046
happened,0.067062,0.79566368
long,0.02627,0.87124362
convergence,1.8e-05,0.99658801
