,score,pval
mycareer,3.703841,0.05428736
horrible,3.693199,0.05463472
fnv,3.675081,0.05523157
getting,3.652404,0.05598833
flv,3.6434,0.05629185
sounds,3.641506,0.05635593
maybe,3.618112,0.0571537
only,3.48962,0.06175477
niresh,3.489363,0.06176435
gdata,3.478013,0.06218936
mbv,3.459798,0.062878
fault,3.433554,0.06388448
sad,3.383381,0.06585684
time,3.298111,0.06935962
kanger,3.254875,0.07121135
ulta,3.215373,0.07294955
ffa,3.213823,0.07301868
willakers,3.211104,0.07314012
nyssa,3.19407,0.07390578
spiderbro,3.194042,0.07390704
wrestlemania,3.108051,0.07790612
ehpro,3.10193,0.07819955
zelnite,3.095339,0.0785168
ionic,3.094217,0.07857095
honest,3.063822,0.08005316
shouldnt,3.048424,0.08081554
shepard,3.047454,0.08086382
vidmaster,3.044183,0.08102686
medea,3.026932,0.08189272
bray,2.943527,0.08622225
mirakuru,2.916122,0.0876984
pudge,2.864002,0.09058186
eat,2.854638,0.09111076
hard,2.839445,0.09197598
yeah,2.835724,0.09218924
jld,2.720238,0.09908323
got,2.710138,0.09971239
basically,2.666105,0.10250659
miss,2.599816,0.1068761
highheels,2.595897,0.10714078
kid,2.567985,0.10904654
heels,2.4969,0.11407062
turquoise,2.475507,0.11563219
home,2.461255,0.11668553
elca,2.368033,0.12384298
cute,2.333368,0.12662762
thanks,2.264881,0.1323364
de,2.178451,0.13995523
cafã,1.914022,0.16651717
shipleys,1.859242,0.17271228
dogekac,1.849534,0.1738376
knowing,1.845964,0.17425352
rool,1.836334,0.17538118
couple,1.774749,0.1827954
templars,1.682149,0.19463921
saicom,1.66131,0.19742659
hate,1.629718,0.20174202
doesnt,1.525661,0.21676476
finishers,1.463256,0.2264127
havent,1.435242,0.23091091
start,1.279188,0.25805006
deathseeker,1.243121,0.26487037
matah,1.152707,0.28298327
brictop,1.147998,0.28396871
some,1.137136,0.28625829
piston,1.098577,0.2945786
people,1.063414,0.30243774
sers,1.018546,0.31286413
batarians,0.935733,0.33337767
job,0.877242,0.34895817
good,0.852943,0.35572099
guys,0.834469,0.36098336
all,0.773817,0.3790388
pretty,0.68431,0.40810636
summerslam,0.663557,0.41530696
bad,0.623807,0.42963614
wouldnt,0.602137,0.43776387
live,0.587849,0.44325229
faraday,0.567105,0.45141156
would,0.48752,0.48503547
ill,0.424989,0.51445784
away,0.359339,0.54887334
bit,0.284302,0.5938953
luck,0.245865,0.62000164
wow,0.219605,0.63934121
work,0.204362,0.65122305
id,0.15956,0.68956179
happened,0.107971,0.74246657
long,0.104815,0.74612628
convergence,0.012329,0.91158941
