,score,pval
mycareer,3.686667,0.0548491
sounds,3.630581,0.05672699
sit,3.622384,0.05700714
horrible,3.594447,0.0579729
experience,3.584684,0.0583145
getting,3.583926,0.05834113
flv,3.570694,0.05880773
niresh,3.489459,0.06176078
honest,3.467592,0.06258235
mbv,3.464922,0.06268346
pick,3.378772,0.06604123
shouldnt,3.334657,0.06783455
ffa,3.310234,0.06884969
hard,3.272875,0.07043407
kanger,3.256314,0.0711489
ulta,3.254147,0.07124298
gdata,3.221501,0.07267697
spiderbro,3.205554,0.07338867
nyssa,3.205551,0.07338878
willakers,3.189631,0.07410674
shepard,3.177284,0.07466874
zelnite,3.097564,0.07840953
ehpro,3.089707,0.078789
ionic,3.068966,0.07980022
wrestlemania,3.063407,0.08007363
time,3.049004,0.08078668
vidmaster,3.000967,0.08321482
basically,2.936993,0.08657177
medea,2.920664,0.0874519
mirakuru,2.896855,0.08875255
pudge,2.893312,0.08894788
fault,2.866923,0.09041759
bray,2.854407,0.09112385
jld,2.74009,0.09785923
home,2.722823,0.09892289
eat,2.722683,0.09893159
yeah,2.68747,0.1011403
highheels,2.667007,0.10244849
heels,2.556119,0.10986797
miss,2.515611,0.1127239
turquoise,2.485913,0.1148697
elca,2.409603,0.12059297
cute,2.366214,0.1239874
kid,2.285502,0.13058787
got,2.272436,0.13169279
de,2.244683,0.13407442
knowing,2.229466,0.1354006
templars,1.896682,0.16845013
shipleys,1.887696,0.16946206
dogekac,1.842185,0.17469506
rool,1.840286,0.17491745
thanks,1.819045,0.17742702
cafã,1.711716,0.19076282
saicom,1.660188,0.19757795
start,1.605877,0.20507235
havent,1.588898,0.2074837
hate,1.571099,0.21004753
some,1.48,0.22377454
couple,1.456033,0.22756235
finishers,1.411247,0.23484947
doesnt,1.354368,0.24451602
deathseeker,1.246515,0.26421921
matah,1.177105,0.27794622
brictop,1.147794,0.28401142
people,1.106944,0.29274729
sers,1.052284,0.30498153
bad,0.989715,0.31981194
batarians,0.917904,0.33802592
all,0.916846,0.33830445
piston,0.836705,0.36034078
job,0.767981,0.38084231
pretty,0.757697,0.38405026
summerslam,0.750315,0.38637653
faraday,0.640853,0.42340221
guys,0.636918,0.4248292
live,0.584583,0.44452138
good,0.49171,0.48316531
would,0.437496,0.50833328
ill,0.406725,0.52363654
wouldnt,0.394539,0.52992312
away,0.386949,0.53390743
wow,0.289783,0.59035945
luck,0.265465,0.60639042
long,0.241312,0.62326013
happened,0.23954,0.62453848
bit,0.229601,0.63181966
work,0.18563,0.66657915
id,0.179836,0.6715141
convergence,0.010885,0.91690531
