,score,pval
horrible,3.625555,0.05689859
flv,3.566946,0.05894061
ffa,3.539816,0.05991211
niresh,3.511001,0.06096262
mbv,3.468977,0.06252998
youre,3.449541,0.06326933
yeah,3.429134,0.06405567
officers,3.427078,0.06413549
before,3.408325,0.06486826
gotten,3.358895,0.06684289
moved,3.32298,0.0683179
eat,3.310565,0.06883581
willakers,3.225458,0.07250152
nyssa,3.200555,0.0736133
kanger,3.168518,0.07507053
spiderbro,3.133374,0.07670483
medea,3.129664,0.07687956
zelnite,3.125577,0.07707256
ehpro,3.117533,0.07745397
ulta,3.096156,0.07847742
ionic,3.050107,0.0807318
vidmaster,3.019263,0.08228084
time,3.001636,0.0831805
mirakuru,2.936068,0.08662137
bray,2.926567,0.08713258
fault,2.902278,0.08845447
hard,2.894407,0.08888749
gdata,2.847401,0.09152176
pudge,2.832112,0.09239675
only,2.811347,0.09359978
jld,2.809425,0.09371194
getting,2.795059,0.09455527
thanks,2.77159,0.09595081
shepard,2.768925,0.09611066
miss,2.767695,0.09618457
highheels,2.761991,0.09652802
got,2.73683,0.09805909
sad,2.72789,0.09860952
going,2.702958,0.10016227
makes,2.645389,0.10385076
heels,2.589004,0.10760799
wrestlemania,2.576896,0.10843411
cute,2.568379,0.10901939
turquoise,2.541616,0.11088125
cafã,2.514659,0.11279201
elca,2.235526,0.1348707
templars,2.232602,0.13512615
good,2.113261,0.14602786
couple,2.104677,0.14684935
shouldnt,2.090098,0.14825658
knowing,2.063783,0.15083534
hate,2.046953,0.15251116
de,2.004099,0.15687447
shipleys,1.941738,0.16347995
maybe,1.8886,0.1693599
basically,1.885708,0.16968686
dogekac,1.864617,0.17209288
rool,1.813565,0.17808115
finishers,1.757235,0.18496981
saicom,1.68649,0.19406432
home,1.66814,0.19650783
doesnt,1.562948,0.21123408
guys,1.50529,0.21985914
deathseeker,1.256874,0.26224369
people,1.252762,0.26302561
matah,1.15056,0.28343196
brictop,1.144439,0.28471622
sers,1.121338,0.2896306
wouldnt,1.105787,0.29299966
kid,1.056036,0.30412098
job,1.048009,0.3059661
start,1.013722,0.31401288
havent,0.964928,0.32594848
batarians,0.937608,0.33289383
live,0.834058,0.3611017
some,0.639441,0.42391316
would,0.629807,0.42742594
ill,0.604229,0.43696908
away,0.534787,0.46460127
bit,0.50165,0.47877582
summerslam,0.491642,0.48319577
all,0.483391,0.48689045
pretty,0.464882,0.49535122
work,0.433793,0.51013359
faraday,0.422155,0.51586366
piston,0.389513,0.53255562
luck,0.352787,0.5525398
wow,0.205642,0.65020511
id,0.077588,0.78059365
bad,0.048644,0.82544002
convergence,0.020506,0.88613363
long,0.00738,0.93154128
happened,0.005259,0.94218829
