,score,pval
former,11.83563,0.00058108
yetii,11.83301,0.0005819
brictop,11.828819,0.00058321
mind,11.8185,0.00058645
sit,11.794005,0.00059422
hypermobile,11.793546,0.00059436
piston,11.790075,0.00059547
seeing,11.784351,0.00059731
hug,11.753876,0.00060717
microsoft,11.75018,0.00060837
design,11.748806,0.00060882
infjs,11.742513,0.00061088
away,11.740825,0.00061144
lip,11.732952,0.00061403
companies,11.717146,0.00061927
comedones,11.716997,0.00061932
dagon,11.716806,0.00061938
traumatic,11.707606,0.00062245
unhappy,11.701719,0.00062442
workers,11.701701,0.00062443
jeannie,11.698638,0.00062546
only,11.685993,0.00062972
htp,11.681597,0.00063121
weight,11.675252,0.00063337
nations,11.67361,0.00063393
russian,11.672029,0.00063447
easier,11.654149,0.0006406
pm,11.652024,0.00064133
thankful,11.62862,0.00064945
epidural,11.627887,0.0006497
officers,11.620865,0.00065216
weaver,11.620224,0.00065239
twostory,11.611922,0.0006553
wow,11.596215,0.00066086
killed,11.593618,0.00066179
knit,11.578222,0.00066729
masturbate,11.575933,0.00066811
nitesmoke,11.575739,0.00066818
party,11.565524,0.00067186
cobra,11.561662,0.00067326
officials,11.555651,0.00067544
swelling,11.552266,0.00067667
showering,11.531642,0.00068422
mods,11.486751,0.00070094
all,11.486129,0.00070118
fault,11.48593,0.00070125
atandt,11.482033,0.00070272
pa,11.481931,0.00070276
divorce,11.477071,0.0007046
laws,11.465014,0.00070919
willing,11.453276,0.00071368
cleanse,11.447351,0.00071596
friendzone,11.446606,0.00071625
ionic,11.443933,0.00071728
guess,11.441756,0.00071812
chronotherapy,11.409065,0.00073087
elca,11.404558,0.00073264
basically,11.393917,0.00073685
kid,11.381483,0.0007418
us,11.37564,0.00074414
csgo,11.37149,0.0007458
felting,11.353697,0.00075298
crush,11.331056,0.00076222
highheels,11.307814,0.00077182
lcms,11.294955,0.00077718
clinkz,11.292431,0.00077824
mbv,11.286778,0.00078061
newedge,11.284651,0.00078151
corporate,11.277489,0.00078453
happened,11.266195,0.00078931
world,11.261003,0.00079152
greece,11.255162,0.00079402
painful,11.250827,0.00079588
gpt,11.22807,0.00080569
for,11.225253,0.00080692
cirrhosis,11.217732,0.00081019
source,11.208334,0.00081431
researchers,11.206979,0.0008149
viper,11.187873,0.00082334
before,11.182703,0.00082563
schoolies,11.178311,0.00082759
forces,11.174142,0.00082945
shouldnt,11.170234,0.0008312
esteem,11.159192,0.00083616
aeropostale,11.138765,0.00084542
aquila,11.125207,0.00085162
templars,11.118968,0.00085449
site,11.114215,0.00085669
democratic,11.109033,0.00085908
stangmods,11.108712,0.00085923
counsellors,11.103373,0.00086171
google,11.050318,0.00088672
bomer,11.040829,0.00089127
summerslam,11.032946,0.00089507
weaned,11.015234,0.00090366
theatre,11.011655,0.00090541
heels,11.002275,0.00091
wedding,10.995188,0.00091349
realize,10.990584,0.00091576
dosage,10.986077,0.00091799
tf,10.973332,0.00092432
finishers,10.967232,0.00092737
millbees,10.950524,0.00093577
scott,10.941814,0.00094018
yetiiwho,10.924427,0.00094905
acupuncture,10.922203,0.00095019
generiks,10.910024,0.00095645
snail,10.901431,0.0009609
newedgemustang,10.900149,0.00096157
ulta,10.891056,0.0009663
turquoise,10.882608,0.00097071
pudge,10.86115,0.00098203
un,10.86086,0.00098218
story,10.859443,0.00098293
union,10.854125,0.00098576
debate,10.829229,0.0009991
