,score,pval
easier,3.530755,0.06024035
niresh,3.510912,0.06096589
mbv,3.479114,0.06214799
fnv,3.463883,0.06272285
willing,3.451973,0.06317632
yeah,3.432606,0.06392116
horrible,3.404278,0.06502758
fault,3.380543,0.06597032
willakers,3.25965,0.07100426
weight,3.203596,0.07347653
eat,3.18233,0.07443853
ehpro,3.145735,0.07612568
zelnite,3.135898,0.07658621
kanger,3.104629,0.07807
spiderbro,3.098688,0.0783554
hard,3.046787,0.08089702
nyssa,3.044002,0.08103591
miss,3.035511,0.08146087
vidmaster,3.025946,0.08194253
ulta,3.022426,0.08212056
time,2.998469,0.08334326
cafã,2.991272,0.08371438
mirakuru,2.976966,0.08445747
medea,2.909305,0.08806981
getting,2.903853,0.08836808
highheels,2.898784,0.08864638
thanks,2.892424,0.08899691
ionic,2.876181,0.08989898
before,2.842582,0.09179662
moved,2.815921,0.09333329
got,2.789505,0.09488354
bray,2.725805,0.09873833
wrestlemania,2.725182,0.09877687
pudge,2.717274,0.09926744
elca,2.678443,0.10171511
gotten,2.664368,0.10261857
shepard,2.641424,0.10411018
guess,2.613746,0.10594122
good,2.596351,0.10711008
heels,2.584368,0.10792345
gdata,2.49868,0.11394177
only,2.424087,0.11948282
jld,2.42164,0.11966958
sad,2.382193,0.1227252
cute,2.262487,0.13254103
basically,2.262172,0.13256801
turquoise,2.247115,0.13386375
templars,2.149581,0.1426088
couple,2.028261,0.15439717
shouldnt,1.95366,0.16219298
going,1.93898,0.16377931
shipleys,1.921578,0.16568277
hate,1.890557,0.16913906
dogekac,1.865959,0.17193858
finishers,1.789214,0.18102195
makes,1.760083,0.18461412
rool,1.731027,0.18827985
saicom,1.705597,0.19155758
de,1.644742,0.19967603
guys,1.608458,0.20470869
people,1.553489,0.21262114
knowing,1.519292,0.21772661
home,1.339531,0.24711666
maybe,1.312872,0.25187537
deathseeker,1.260359,0.26158317
havent,1.198007,0.27372043
matah,1.168584,0.27969246
doesnt,1.153929,0.28272818
brictop,1.151382,0.28326002
sers,1.07972,0.2987603
wouldnt,1.069341,0.30109435
job,1.031486,0.30980997
ill,1.023987,0.31157512
batarians,0.952719,0.32902826
live,0.869941,0.35097158
start,0.812465,0.36739244
would,0.708348,0.39999281
kid,0.702146,0.40206363
away,0.61993,0.4310733
piston,0.559285,0.45454851
bit,0.540424,0.46225719
pretty,0.524778,0.46881072
luck,0.43787,0.50815248
some,0.436635,0.50875107
summerslam,0.406757,0.5236203
wow,0.398762,0.52772928
faraday,0.349956,0.5541383
all,0.344428,0.55728439
work,0.329114,0.56618151
id,0.045536,0.83102072
happened,0.030273,0.86187311
long,0.006697,0.93477795
bad,0.001381,0.97035887
convergence,5e-06,0.99823156
