,score,pval
schoolies,3.729977,0.05344412
kunkka,3.718314,0.05381869
omnirom,3.70877,0.05412728
flv,3.702382,0.05433486
mycareer,3.677464,0.05515268
sit,3.615012,0.05726029
horrible,3.60959,0.05744729
ffa,3.599561,0.05779483
niresh,3.469723,0.06250179
mbv,3.463711,0.06272938
gdata,3.435683,0.06380221
sounds,3.366243,0.06654536
ulta,3.326563,0.06816919
kanger,3.303405,0.06913643
pick,3.244112,0.0716805
spiderbro,3.22717,0.07242575
nyssa,3.226385,0.07246049
shepard,3.22608,0.07247397
wrestlemania,3.220027,0.07274242
hard,3.196606,0.07379128
medea,3.186507,0.0742485
heels,3.185086,0.07431308
willakers,3.173229,0.0748543
ionic,3.139125,0.0764348
fault,3.108637,0.07787809
ehpro,3.071123,0.07969439
zelnite,3.068058,0.07984481
time,2.987694,0.08389956
vidmaster,2.978925,0.08435529
bray,2.964824,0.0850937
pudge,2.960329,0.0853306
mirakuru,2.888617,0.08920748
kid,2.881405,0.08960782
basically,2.846462,0.09157526
turquoise,2.754733,0.09696701
jld,2.68457,0.10132454
knowing,2.655752,0.10317597
highheels,2.588393,0.10764951
cute,2.494329,0.11425707
elca,2.471157,0.11595252
miss,2.456883,0.11701077
de,2.361745,0.12434305
havent,2.282294,0.13085823
eat,2.223805,0.13589778
some,2.203646,0.13768474
got,2.127466,0.14467977
yeah,2.097366,0.14755315
templars,2.056847,0.15152342
bad,1.977931,0.15960852
shipleys,1.919974,0.1658595
rool,1.891846,0.16899382
dogekac,1.834663,0.17557779
hate,1.74127,0.18697804
start,1.724445,0.18912193
saicom,1.669574,0.19631565
finishers,1.543057,0.21416329
thanks,1.526654,0.21661525
couple,1.521162,0.21744376
cafã,1.415891,0.23408098
people,1.292705,0.25555001
deathseeker,1.245441,0.26442504
all,1.234577,0.26651883
brictop,1.141324,0.28537271
matah,1.139609,0.285735
doesnt,1.060888,0.30301271
sers,0.980858,0.32198696
batarians,0.938356,0.33270089
summerslam,0.92486,0.33620204
live,0.825047,0.36370859
faraday,0.789742,0.37417822
piston,0.737487,0.39046718
job,0.729293,0.39311229
pretty,0.630806,0.42705969
long,0.487999,0.48482104
guys,0.447556,0.50349781
happened,0.409831,0.52205526
wow,0.377769,0.53879967
would,0.335413,0.5624892
ill,0.282516,0.59505683
luck,0.279061,0.59731761
away,0.203584,0.65184331
bit,0.175552,0.67522406
id,0.162015,0.68730833
wouldnt,0.149313,0.69919281
work,0.085276,0.77027146
good,0.011273,0.91544465
convergence,0.006702,0.93475116
